Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Entity City,Entity State,Entity ZIP Code,Additional Reporting Code,Additional Reporting Description,Unique Entity ID,Ultimate Parent Unique Entity ID,Ultimate Parent Legal Business Name,Legal Business Name,CAGE Code,
"W31P4Q07C0190",,"P00186","1","DCA Definitive Contract","-$8,636.25","Sep 2, 2011",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q07C0190",,"P00187","1","DCA Definitive Contract","$0.00","Mar 14, 2012",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q07C0190",,"P00192","2","DCA Definitive Contract","$9,957.07","Sep 19, 2012",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q07C0190",,"P00199","1","DCA Definitive Contract","$0.00","Dec 17, 2013",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q07C0190",,"P00202","2","DCA Definitive Contract","-$29,365.35","Aug 13, 2014",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q07C0190",,"P00206","2","DCA Definitive Contract","-$0.13","Sep 28, 2017",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"W31P4Q09C0376",,"0","2","DCA Definitive Contract","$0.00","Apr 8, 2009",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1427","GUIDED MISSILE SUBSYSTEMS","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q09C0376",,"P00026","1","DCA Definitive Contract","$470,350.00","Jul 26, 2011",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1427","GUIDED MISSILE SUBSYSTEMS","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q09C0376",,"P00043","1","DCA Definitive Contract","-$3,435,005.00","Apr 6, 2012",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1427","GUIDED MISSILE SUBSYSTEMS","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q09C0376",,"P00043","2","DCA Definitive Contract","$33,557,140.36","Apr 6, 2012",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1427","GUIDED MISSILE SUBSYSTEMS","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q09C0376",,"P00054","1","DCA Definitive Contract","$0.00","Mar 15, 2013",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1427","GUIDED MISSILE SUBSYSTEMS","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q09C0376",,"P00058","1","DCA Definitive Contract","$0.00","Jul 2, 2013",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1427","GUIDED MISSILE SUBSYSTEMS","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q09C0376",,"P00075","1","DCA Definitive Contract","$0.00","Jul 2, 2014",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1427","GUIDED MISSILE SUBSYSTEMS","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q09C0376",,"P00079","1","DCA Definitive Contract","$0.00","Sep 8, 2014",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1427","GUIDED MISSILE SUBSYSTEMS","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q09C0376",,"P00087","1","DCA Definitive Contract","$0.00","Aug 19, 2015",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1427","GUIDED MISSILE SUBSYSTEMS","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00004","1","DCA Definitive Contract","$304,187.15","Aug 24, 2010",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00043","1","DCA Definitive Contract","$30,201.60","Jan 31, 2012",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00058","1","DCA Definitive Contract","$6,267,820.32","Jun 25, 2012",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00063","1","DCA Definitive Contract","-$44,145.47","Jul 31, 2012",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00072","1","DCA Definitive Contract","$6,704,413.04","Sep 18, 2012",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00074","1","DCA Definitive Contract","$72,451.44","Sep 28, 2012",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00079","1","DCA Definitive Contract","$584,289.80","Dec 14, 2012",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00085","1","DCA Definitive Contract","$80,914.46","Feb 14, 2013",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00087","1","DCA Definitive Contract","$241,162.24","Mar 1, 2013",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00091","1","DCA Definitive Contract","-$219,188.66","May 3, 2013",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00093","1","DCA Definitive Contract","-$193,917.14","May 14, 2013",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00097","1","DCA Definitive Contract","$0.00","May 30, 2013",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00105","1","DCA Definitive Contract","$0.00","Oct 16, 2013",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00106","1","DCA Definitive Contract","$0.00","Nov 29, 2013",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00107","1","DCA Definitive Contract","$0.00","Dec 19, 2013",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00109","1","DCA Definitive Contract","$0.00","Mar 10, 2014",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00110","1","DCA Definitive Contract","$0.00","Mar 31, 2014",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00117","1","DCA Definitive Contract","-$807,875.91","Apr 30, 2015",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00123","1","DCA Definitive Contract","$0.00","Jun 13, 2016",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q10C0263",,"P00126","1","DCA Definitive Contract","$0.00","Nov 16, 2016",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q13C0186",,"0","2","DCA Definitive Contract","$0.00","Jun 14, 2013",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q13C0186",,"P00011","1","DCA Definitive Contract","$0.00","Jan 16, 2014",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q13C0186",,"P00022","1","DCA Definitive Contract","$66,765.60","Jun 18, 2014",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q13C0186",,"P00025","1","DCA Definitive Contract","$59,808.00","Jul 21, 2014",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q13C0186",,"P00029","1","DCA Definitive Contract","$674,783.76","Sep 4, 2014",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q13C0186",,"P00033","1","DCA Definitive Contract","-$41,808.47","Sep 16, 2014",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q14C0127",,"P00007","2","DCA Definitive Contract","$90,198.67","Dec 5, 2014",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1410","GUIDED MISSILES","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q14C0127",,"P00012","2","DCA Definitive Contract","-$49.45","Feb 12, 2015",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1410","GUIDED MISSILES","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q14C0127",,"P00061","2","DCA Definitive Contract","-$181,060.87","Aug 31, 2016",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1410","GUIDED MISSILES","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q17D0005",,"P00002",0,"IDC Indefinite Delivery Contract","$0.00","Apr 5, 2017",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857569367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"W31P4Q17D0005",,"P00004",0,"IDC Indefinite Delivery Contract","$0.00","May 19, 2017",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","541330","ENGINEERING SERVICES","TUCSON","AZ","857569367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"W31P4Q19C0038",,"P00023","2","DCA Definitive Contract","$928,493.15","Sep 13, 2019","Aug 8, 2018","2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","R425","SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857569367","NONE","NONE OF THE ABOVE","WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE","0FCZ3",
"DAAH0100C0108",,"P00195","0","DCA Definitive Contract","$0.00","Oct 30, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1427","GUIDED MISSILE SUBSYSTEMS","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"DAAH0100C0108",,"P00211","0","DCA Definitive Contract","$0.00","Oct 13, 2016",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","P","1427","GUIDED MISSILE SUBSYSTEMS","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"DAAH0101C0027",,"P00098","0","DCA Definitive Contract","$0.00","Feb 10, 2010",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","332912","FLUID POWER VALVE AND HOSE FITTING MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"SPE7L714M2860",,"0","0","PO Purchase Order","$34,380.00","May 27, 2014",,"97AS","DEFENSE LOGISTICS AGENCY","DLA LAND AND MARITIME","P","6650","OPTICAL INSTRUMENTS, TEST EQUIPMENT, COMPONENTS AND ACCESSORIES","333314","OPTICAL INSTRUMENT AND LENS MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"SPE7L714M2860",,"P00003","0","PO Purchase Order","$0.00","Feb 11, 2016",,"97AS","DEFENSE LOGISTICS AGENCY","DLA LAND AND MARITIME","P","6650","OPTICAL INSTRUMENTS, TEST EQUIPMENT, COMPONENTS AND ACCESSORIES","333314","OPTICAL INSTRUMENT AND LENS MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"SPE7M315M2251",,"0","0","PO Purchase Order","$10,892.00","Apr 28, 2015",,"97AS","DEFENSE LOGISTICS AGENCY","DLA LAND AND MARITIME","P","1430","GUIDED MISSILE REMOTE CONTROL SYSTEMS","336415","GUIDED MISSILE AND SPACE VEHICLE PROPULSION UNIT AND PROPULSION UNIT PARTS MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0046",,"P00111","2","DCA Definitive Contract","$490,469.00","Apr 19, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","541710","RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0046",,"P00112","2","DCA Definitive Contract","-$20,314.00","Jun 7, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","541710","RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0046",,"P00115","1","DCA Definitive Contract","-$1,250.00","May 24, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
"W31P4Q04C0046",,"P00117","1","DCA Definitive Contract","$1,704,660.00","Sep 5, 2007",,"2100","DEPT OF THE ARMY","W6QK ACC-RSA","S","AC24","R&D-MISSILE & SPACE SYS-ENG DEV","336414","GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING","TUCSON","AZ","857069367",,,"WGB7GAKM7A68","KLW3ZYL15493","RAYTHEON COMPANY","RAYTHEON/LOCKHEED MARTIN JAVELIN JOINT VENTURE",,
